1_id	1_span	1_anno_const:pos-const	1_anno_default_ns:lemma-deprel	1_anno_default_ns:morph	1_anno_default_ns:norm	1_anno_default_ns:pos-deprel
87821664		PPOSAT	ihr	nom|sg|fem	Ihre	PPOSAT
87821679		ADJA	Wurzel	nom|sg|fem	Wurzel	NN
87821688		NN	trinken	pos	getrunken	VVPP
87821698		VVFIN	dienen	sg|3|pres|ind	dient	VVFIN
87821707		APPR	von	'NULL'	von	APPR
87821717		NN	Natur	dat|sg|fem	Natur	NN
87821726		APPR	zu	'NULL'	zu	APPR
87821737		PIAT	aller	dat|pl|fem	allen	PIAT
87821747		NN	Ungelegenheit	dat|pl|fem	Ungelegenheiten	NN
87821757		KON	und	'NULL'	und	KON
87821766		NN	Gebrechen	dat|pl|neut	Gebrechen	NN
87821775		ART	der	gen|sg|neut	des	ART
87821785		NN	Hirn	gen|sg|neut	Hirns	NN
87821794		$,	,	'NULL'	/	$,
87821803	 	VVFIN	stillen	sg|3|pres|ind	stillt	VVFIN
87821820		ART	der	nom|sg|neut	das	ART
87821831		ADJA	übermäßig	nom|sg|neut|pos	übermäßige	ADJA
87821840		NN	Harnen	acc|sg|neut	Harnen	NN
87821849		KON	und	'NULL'	und	KON
87821858		ADJA	monatlich	acc|sg|fem|pos	monatliche	ADJA
87821869		NN	Zeit	acc|sg|fem	Zeit	NN
87821878		ART	der	gen|pl|neut	der	ART
87821888		ADJA	Weiber	gen|pl|neut	Weiber	NN
87821898		KON	und	'NULL'	und	KON
87821908		ADJA	anderer	acc|pl|fem|pos	andere	ADJA
87821918		NN	Verblutung	acc|pl|fem	Verblutungen	NN
87821927		PIS	mehr	'NULL'	mehr	ADV
87821937		$.	.	'NULL'	.	$.
87821946	 	KOUS	gleichwie	sg|3|pres|subj	gleichwie	KOUS
87821962		PPER	sie	nom|sg|fem|3	sie	PPER
87821971		ADV	denn	'NULL'	denn	ADV
87821981		ADV	auch	'NULL'	auch	ADV
87821990		ADV	allein	'NULL'	allein	ADV
87822000		APPR	bei	'NULL'	bei	APPR
87822009		PRF	sich	dat|sg|3	sich	PRF
87822018		VVPP	tragen	'NULL'	getragen	VVPP
87822028		PIAT	aller	dat|pl|fem	allen	PIAT
87822040		NN	Verblutung	dat|pl|fem	Verblutungen	NN
87822049		VVINF	vorkommen	sg|3|pres|ind	vorkommt	VVFIN
87822059		$.	.	'NULL'	.	$.
87822072		NN	Mohrenkraut	nom|sg|neut	Mohrenkraut	NN
87822085		$.	.	'NULL'	.	$.
87822098		NE	Aethiopis	nom|sg|*	Aethiopis	FM
87822111		$.	.	'NULL'	.	$.
87822123		NN	Name	nom|pl|masc	Namen	NN
87822136		$.	.	'NULL'	.	$.
87822148		NN	Gestalt	nom|sg|fem	Gestalt	NN
87822161		$.	.	'NULL'	.	$.
87822175		ART	der	nom|sg|neut	Das	ART
87822194		NN	Mohrenkraut	nom|sg|neut	Mohrenkraut	NN
87822203		APPR	in	'NULL'	in	APPR
87822214		ADJA	griechisch	dat|sg|fem|pos	griechischer	ADJA
87822223		NN	Sprache	dat|sg|fem	Sprache	NN
87822234		NE	Αἰϑιοπίς	nom|sg|*	Αἰϑιοπίς	FM
87822244		$,	,	'NULL'	,	$,
87822253		NE	lateinisch	pos	lateinisch	ADJD
87822265	 	NE	Aethiopis	nom|sg|*	Aethiopis	FM
87822281		$,	,	'NULL'	,	$,
87822290		ADJA	italienisch	pos	italienisch	ADJD
87822302		NN	Etiope	nom|sg|*	Etiope	FM
87822311		KON	und	'NULL'	und	KON
87822322		NN	Etiopide	nom|sg|*	Etiopide	FM
87822331		VVPP	nennen	'NULL'	genannt	VVPP
87822340		$,	,	'NULL'	/	$,
87822349		VAFIN	haben	sg|3|pres|ind	hat	VAFIN
87822360		ADV	fast	'NULL'	fast	ADV
87822371		CARD	haarig	acc|pl|neut|pos	haarige	ADJA
87822380	 	NN	Blatt	acc|pl|neut	Blätter	NN
87822395		$,	,	'NULL'	/	$,
87822404		PWAV	wie	'NULL'	wie	KOKOM
87822415		ART	der	nom|sg|neut	das	ART
87822430		NN	Wollkraut	nom|sg|neut	Wollkraut	NN
87822439		$,	,	'NULL'	/	$,
87822449		PRELS	welcher	nom|pl|fem	welche	PRELS
87822459		PROAV	daneben	'NULL'	daneben	PROAV
87822468		ADV	auch	'NULL'	auch	ADV
87822478		ADV	etwas	'NULL'	etwas	ADV
87822487		ADJD	dick	pos	dick	ADJD
87822496		VAFIN	sein	pl|3|pres|ind	sind	VAFIN
87822505		$,	,	'NULL'	/	$,
87822514		KON	und	'NULL'	und	KON
87822523		PRF	sich	acc|sg|3	sich	PRF
87822533		APPR	auf	'NULL'	auf	APPR
87822546		ART	der	dat|sg|fem	der	ART
87822555		NN	Erde	dat|sg|fem	Erde	NN
87822564		APPR	über	'NULL'	über	APPR
87822574		PPOSAT	ihr	acc|sg|fem	ihre	PPOSAT
87822583		NN	Wurzel	acc|sg|fem	Wurzel	NN
87822593		APPR	in	'NULL'	in	APPR
87822603		ART	der	acc|sg|fem	die	ART
87822612		NN	Runde	acc|sg|fem	Runde	NN
87822621		VVIZU	ausbreiten	pl|3|pres|ind	ausbreiten	VVFIN
87822631		$.	.	'NULL'	.	$.
87822641		ART	der	nom|sg|masc	Der	ART
87822656		NN	Stängel	nom|sg|masc	Stängel	NN
87822665		ADV	selbst	'NULL'	selbst	ADV
87822674		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87822683		ADV	gleichsam	pos	gleichsam	ADJD
87822696	 	ADJD	viereckig	pos	viereckig	ADJD
87822713		KON	und	'NULL'	und	KON
87822722		ADJD	rauh	pos	rauh	ADJD
87822731		$,	,	'NULL'	/	$,
87822740		KOKOM	wie	'NULL'	wie	KOKOM
87822750		APPR	an	'NULL'	an	APPR
87822759		ART	der	dat|pl|fem	den	ART
87822768	 	ADJA	groß	dat|pl|fem|pos	großen	ADJA
87822783		NN	Klette	dat|pl|fem	Kletten	NN
87822792		$,	,	'NULL'	/	$,
87822801		KON	und	'NULL'	und	KON
87822810		VAFIN	haben	sg|3|pres|ind	hat	VAFIN
87822819		ADV	hin	'NULL'	hin	ADV
87822829		KON	und	'NULL'	und	KON
87822838	 	ADV	wieder	'NULL'	wieder	ADV
87822853		PIAT	viel	*|*|*	viel	PIAT
87822864		NN	Höhle	acc|pl|fem	Höhlen	NN
87822873		KON	und	'NULL'	und	KON
87822887		FM	Nebenästlein	acc|sg|neut	Nebenästlein	NN
87822897		$.	.	'NULL'	.	$.
87822908		PPOSAT	sein	nom|sg|masc	Sein	PPOSAT
87822921		NN	Samen	nom|sg|masc	Samen	NN
87822930		VVFIN	vergleichen	sg|3|pres|ind	vergleicht	VVFIN
87822939		PRF	sich	acc|sg|3	sich	PRF
87822949		APPR	an	'NULL'	an	APPR
87822959		ART	der	dat|sg|fem	der	ART
87822968		NN	Größe	dat|sg|fem	Größe	NN
87822977		ART	der	dat|sg|masc	den	ART
87822989		NN	Erve	dat|sg|*	Erven	NN
87822998		$,	,	'NULL'	/	$,
87823007		VVFIN	liegen	sg|3|pres|ind	liegt	VVFIN
87823017		APPR	in	'NULL'	in	APPR
87823028		ADJA	gewiß	dat|pl|masc|pos	gewissen	ADJA
87823039		NN	Schelfen	dat|pl|*	Schelfen	NN
87823049		KON	oder	'NULL'	oder	KON
87823059		NN	Hülse	dat|pl|fem	Hülsen	NN
87823068		$,	,	'NULL'	/	$,
87823077		ADV	je	'NULL'	je	APPR
87823089		CARD	zwei	'NULL'	zwei	CARD
87823099		KON	und	'NULL'	und	KON
87823108		CARD	zwei	'NULL'	zwei	CARD
87823118		NN	Körnlein	gen|sg|neut	Körnlein	NN
87823127		VVIZU	beisammen	pos	beisammen	ADJD
87823136		$.	.	'NULL'	.	$.
87823145		VAFIN	haben	sg|3|pres|ind	hat	VAFIN
87823154		PIAT	vieler	acc|pl|neut	viele	PIAT
87823165		ADJA	länglich	acc|pl|fem|pos	längliche	ADJA
87823174		ADJA	schmal	acc|pl|fem|pos	schmale	ADJA
87823183		NN	Wurzel	acc|pl|fem	Wurzeln	NN
87823192		$,	,	'NULL'	/	$,
87823202		ART	ein	gen|sg|masc	eines	ART
87823213		ADJA	zäh	gen|sg|masc|pos	zähen	ADJA
87823222		NN	Geschmack	gen|sg|masc	Geschmacks	NN
87823232		VVINF	,	'NULL'	/	$,
87823243		XY	der	nom|pl|fem	die	PDS
87823254		XY	bekommen	pl|3|pres|ind	bekommen	VVFIN
87823263		XY	,	'NULL'	/	$,
87823275		XY	wenn	'NULL'	wenn	KOUS
87823284		XY	man	nom|sg|*	man	PIS
87823293		XY	sie	nom|sg|fem|3	sie	PPER
87823302	 	XY	dörren	sg|3|pres|ind	dörrt	VVFIN
87823317		XY	,	'NULL'	/	$,
87823326		XY	ein	acc|sg|fem	eine	ART
87823335		XY	schwarz	acc|sg|fem|pos	schwarze	ADJA
87823344		XY	Farbe	acc|sg|fem	Farbe	NN
87823353		XY	,	'NULL'	/	$,
87823362		XY	und	'NULL'	und	KON
87823371	 	XY	werden	pl|3|pres|ind	werden	VAFIN
87823386		XY	so	'NULL'	so	ADV
87823395		XY	hart	pos	hart	ADJD
87823405		XY	als	'NULL'	als	KOKOM
87823414		XY	ein	nom|sg|masc	ein	ART
87823423		XY	Horn	nom|sg|masc	Horn	NN
87823433		XY	.	'NULL'	.	$.
87823445		NN	Ort	nom|sg|masc	Ort	NN
87823458		$.	.	'NULL'	.	$.
87823469		PPER	es	nom|sg|neut|3	Es	PPER
87823483		VVFIN	wachsen	sg|3|pres|ind	wächst	VVFIN
87823492		APPR	auf	'NULL'	auf	APPR
87823503		ART	der	dat|pl|masc	den	ART
87823512		NN	Berg	dat|pl|masc	Bergen	NN
87823522		NE	Troja	gen|sg|neut	Trojas	NE
87823531		KON	und	'NULL'	und	KON
87823540		APPR	in	'NULL'	in	APPR
87823552		NN	Messenia	dat|sg|neut	Messenia	NE
87823561		APPR	in	'NULL'	in	APPR
87823571	 	ADJA	groß	dat|sg|fem|pos	großer	ADJA
87823586		NN	Menge	dat|sg|fem	Menge	NN
87823595		$,	,	'NULL'	/	$,
87823604		KON	und	'NULL'	und	KON
87823613		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
87823623		ADV	nunmehr	'NULL'	nunmehr	ADV
87823634		ADV	auch	'NULL'	auch	ADV
87823644		APPR	zu	'NULL'	zu	APPR
87823653		NE	Rom	dat|sg|neut	Rom	NE
87823662		$,	,	'NULL'	/	$,
87823671		NN	Padua	dat|sg|neut	Padua	NE
87823681		KON	und	'NULL'	und	KON
87823690	 	NN	anderswo	'NULL'	anderswo	NE
87823705		APPR	in	'NULL'	in	APPR
87823715		PIAT	vieler	dat|pl|masc	vielen	PIAT
87823724		NN	Garten	dat|pl|masc	Gärten	NN
87823733	 	VVPP	finden	'NULL'	gefunden	VVPP
87823749		$.	.	'NULL'	.	$.
87823761		NN	Natur	nom|sg|fem	Natur	NN
87823774		KON	und	'NULL'	und	KON
87823783		NN	Wirkung	nom|sg|fem	Wirkung	NN
87823793		$.	.	'NULL'	.	$.
87823804		VVFIN	Dient	sg|3|pres|ind	Dient	VVFIN
87823818		ADJD	sonderlich	pos	sonderlich	ADJD
87823827		APPR	zu	'NULL'	zu	APPR
87823838		ART	der	dat|sg|neut	dem	ART
87823853		NN	Eiterspei	dat|sg|neut	Eiterspeien	NN
87823863		$,	,	'NULL'	/	$,
87823878		NN	Hüftweh	dat|sg|neut	Hüftweh	NN
87823887		$,	,	'NULL'	/	$,
87823898	 	NN	Schmerz	dat|sg|neut	Schmerzen	NN
87823914		ART	der	gen|pl|fem	der	ART
87823924		NN	Rippe	gen|pl|fem	Rippen	NN
87823933		$,	,	'NULL'	/	$,
87823948		NN	Wassersucht	dat|sg|fem	Wassersucht	NN
87823957		KON	und	'NULL'	und	KON
87823969		NN	Räue	dat|sg|fem	Räue	NN
87823978		ART	der	gen|sg|fem	der	ART
87823993		NN	Luftgurgel	gen|sg|fem	Luftgurgel	NN
87824002		$,	,	'NULL'	/	$,
87824012		ART	der	acc|sg|fem	die	ART
87824023		NN	Brühe	acc|sg|fem	Brühe	NN
87824032		APPR	von	'NULL'	von	APPR
87824043		ART	der	dat|sg|fem	der	ART
87824052		ADJA	gesotten	dat|sg|fem|pos	gesottenen	ADJA
87824061		NN	Wurzel	dat|sg|fem	Wurzel	NN
87824070		VVPP	trinken	'NULL'	getrunken	VVPP
87824079		$,	,	'NULL'	/	$,
87824089		PRELS	welcher	nom|sg|neut	welches	PRELS
87824100		ADV	denn	'NULL'	denn	ADV
87824109		ADV	auch	'NULL'	auch	ADV
87824119		PDS	der	nom|sg|fem	die	ART
87824128		APPR	mit	'NULL'	mit	APPR
87824138		NN	Honig	dat|sg|masc	Honig	NN
87824147		PROAV	davon	'NULL'	davon	PROAV
87824157		ADJA	gemacht	nom|sg|masc|pos	gemachte	ADJA
87824167		NN	Lattwerg	nom|sg|fem	Lattwerg	NN
87824176		VVFIN	vermögen	sg|3|pres|ind	vermag	VVFIN
87824186		$.	.	'NULL'	.	$.
87824204		NN	Paradiesholz	nom|sg|neut	Paradiesholz	NN
87824217		$.	.	'NULL'	.	$.
87824230		NE	Agallochum	nom|sg|neut	Agallochum	FM
87824243		$.	.	'NULL'	.	$.
87824255		NN	Name	nom|pl|masc	Namen	NN
87824268		$.	.	'NULL'	.	$.
87824280		NN	Gestalt	nom|sg|fem	Gestalt	NN
87824293		$.	.	'NULL'	.	$.
87824306		PDAT	dieser	nom|sg|neut	Dieses	PDAT
87824320		NN	Holz	nom|sg|neut	Holz	NN
87824329		$,	,	'NULL'	/	$,
87824338		APPR	bei	'NULL'	bei	APPR
87824350		ART	der	dat|pl|masc	den	ART
87824359		ADJA	Grieche	dat|pl|masc	Griechen	NN
87824370		ADJA	Ἀγάλλοχον	nom|sg|neut	ἀγάλλοχον	FM
87824380		$,	,	'NULL'	,	$,
87824389		ADJA	italienisch	pos	italienisch	ADJD
87824400		NN	Legeo	nom|sg|*	Legeo	FM
87824409		VVPP	aloe	'NULL'	aloe	FM
87824418		$,	,	'NULL'	,	$,
87824427	 	ADJA	arabisch	pos	arabisch	ADJD
87824445		NN	Goud	nom|sg|*	Goud	FM
87824455		VVPP	agaloian	'NULL'	agaloian	FM
87824464		$,	,	'NULL'	,	$,
87824473		KON	und	'NULL'	und	KON
87824482		ADJA	spanisch	pos	spanisch	ADJD
87824495		NN	Lin	nom|sg|*	Lin	FM
87824505		ADJD	aloe	'NULL'	aloe	FM
87824514		VVPP	nennen	'NULL'	genannt	VVPP
87824523		$,	,	'NULL'	/	$,
87824532		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87824541		ADV	gleich	'NULL'	gleich	ADJD
87824550		ART	der	dat|sg|neut	dem	ART
87824562		NN	Holz	dat|sg|neut	Holz	NN
87824571		APPR	von	'NULL'	von	APPR
87824583		NN	Thuia	dat|sg|neut	Thuia	FM
87824592		$,	,	'NULL'	,	$,
87824601		ADV	hin	'NULL'	hin	ADV
87824611		KON	und	'NULL'	und	KON
87824620		ADV	wieder	'NULL'	wieder	ADV
87824629		APPR	voll	'NULL'	voller	APPR
87824639		NN	Pünktlein	acc|pl|neut	Pünktlein	NN
87824649		$,	,	'NULL'	/	$,
87824658		KON	und	'NULL'	und	KON
87824667		ART	ein	gen|sg|masc	eines	ART
87824677		ADJA	köstlich	gen|sg|masc|pos	köstlichen	ADJA
87824686	 	NN	Geruch	gen|sg|masc	Geruchs	NN
87824702		$.	.	'NULL'	.	$.
87824714		NN	Ort	nom|sg|masc	Ort	NN
87824727		$.	.	'NULL'	.	$.
87824738		ADV	wächst	sg|pres|ind|3	Wächst	VVFIN
87824752		APPR	in	'NULL'	in	APPR
87824764		NN	Calecut	dat|sg|neut	Calecut	NE
87824773		$,	,	'NULL'	/	$,
87824782		ADJD	Alexandria	dat|sg|neut	Alexandria	NE
87824791		$,	,	'NULL'	,	$,
87824800		KON	und	'NULL'	und	KON
87824809		APPR	in	'NULL'	in	APPR
87824820		ART	der	dat|sg|fem	der	ART
87824829		NN	Insel	dat|sg|fem	Insel	NN
87824839		NN	Taprobana	dat|sg|*	Taprobana	NE
87824849		$.	.	'NULL'	.	$.
87824861		NN	Natur	nom|sg|fem	Natur	NN
87824874		$.	.	'NULL'	.	$.
87824885		VVFIN	erwärmen	pos	Erwärmt	ADJD
87824898		KON	und	'NULL'	und	KON
87824907		VVFIN	trocknen	pos	trocknet	ADJD
87824917		APPRART	in	dat|sg|masc	im	APPRART
87824929		ADJA	anderer	dat|sg|masc|pos	anderen	ADJA
87824938		NN	Grad	dat|sg|masc	Grad	NN
87824948		NN	,	'NULL'	/	$,
87824958		VAFIN	werden	sg|3|pres|ind	wird	VAFIN
87824971		APPR	von	'NULL'	von	APPR
87824982		APPR	wegen	'NULL'	wegen	APPR
87824991		PPOSAT	sein	gen|sg|masc	seines	PPOSAT
87825000		ADJA	gut	gen|sg|masc|pos	guten	ADJA
87825010		NN	Geruch	gen|sg|masc	Geruchs	NN
87825019		APPR	zu	'NULL'	zu	APPR
87825029		ART	der	dat|pl|masc	den	ART
87825038		NN	Räucher	dat|pl|masc	Räuchern	NN
87825047		VVPP	brauchen	'NULL'	gebraucht	VVPP
87825057		VVFIN	,	'NULL'	/	$,
87825068		VVFIN	ziehen	sg|3|pres|ind	zieht	VVFIN
87825082		APPRART	in	dat|sg|masc	im	APPRART
87825092		NN	Geschmack	dat|sg|masc	Geschmack	NN
87825101		ADV	etwas	*|*|neut	etwas	ADV
87825110		PTKVZ	ein	'NULL'	ein	PTKVZ
87825119		$,	,	'NULL'	/	$,
87825128		KON	und	'NULL'	und	KON
87825138		VAFIN	sein	sg|3|pres|ind	ist	VAFIN
87825148		PROAV	daneben	'NULL'	daneben	PROAV
87825159		ADV	auch	'NULL'	auch	ADV
87825169		APPR	mit	'NULL'	mit	APPR
87825178		ART	ein	dat|sg|fem	einer	ART
87825187		NN	Bittere	dat|sg|fem	Bittere	NN
87825196		VVPP	vermischen	'NULL'	vermischt	VVPP
87825206		$.	.	'NULL'	.	$.
87825218		ADJA	innerlich	nom|sg|fem|pos	Innerliche	ADJA
87825231		NN	Kraft	nom|sg|fem	Kraft	NN
87825241		$.	.	'NULL'	.	$.
87825252		ART	ein	nom|sg|neut	Ein	ART
87825269		NN	Quintlein	nom|sg|neut	Quintlein	NN
87825278		PIAT	solcher	gen|sg|neut	solches	PIAT
87825288		ADJA	pulverisiert	gen|sg|neut|pos	pulverisierten	ADJA
87825297		NN	Holz	gen|sg|neut	Holzes	NN
87825306		APPR	in	'NULL'	in	APPR
87825322		NE	Fleischbrühe	dat|sg|fem	Fleischbrühe	NN
87825331		VVPP	trinken	'NULL'	getrunken	VVPP
87825340		$,	,	'NULL'	/	$,
87825350		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
87825361		ART	der	acc|sg|masc	den	ART
87825371		NN	Magen	acc|sg|masc	Magen	NN
87825380		$,	,	'NULL'	/	$,
87825389		VVPP	verzehren	sg|3|pres|ind	verzehrt	VVFIN
87825399		KON	und	'NULL'	und	KON
87825408		VVFIN	trocknen	sg|3|pres|ind	trocknet	VVFIN
87825419		PIAT	aller	acc|sg|fem	alle	PIAT
87825429		ADJA	desselbig	acc|sg|fem|pos	desselbige	ADJA
87825438		ADJA	übermäßig	acc|sg|fem|pos	übermäßige	ADJA
87825447		NN	Feuchte	acc|pl|fem	Feuchte	NN
87825459		PTKVZ	aus	'NULL'	aus	PTKVZ
87825468		$,	,	'NULL'	/	$,
87825477		KON	und	'NULL'	und	KON
87825486		VVFIN	helfen	sg|3|pres|ind	hilft	VVFIN
87825496		PPER	ihm	dat|sg|masc|3	ihm	PPER
87825505		PPOSAT	sein	gen|sg|fem	seiner	PPOSAT
87825516		NN	Brunst	gen|sg|fem	Brunst	NN
87825526		KON	und	'NULL'	und	KON
87825535		NN	Hitze	gen|sg|fem	Hitze	NN
87825545		PTKVZ	ab	'NULL'	ab	PTKVZ
87825554		$.	.	'NULL'	.	$.
87825563		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
87825574		ADV	ferner	'NULL'	ferner	ADV
87825583		ADV	auch	'NULL'	auch	ADV
87825593		PIAT	aller	acc|sg|neut|*	alle	PIAT
87825603		ADJA	viscera	acc|pl|neut	viscera	FM
87825614		KON	und	'NULL'	und	KON
87825623		ADJA	innerlich	acc|pl|neut|pos	innerliche	ADJA
87825633		NN	Stück	acc|pl|neut	Stücke	NN
87825642		ART	der	gen|sg|masc	des	ART
87825652		NN	Leib	gen|sg|masc	Leibs	NN
87825661		$,	,	'NULL'	/	$,
87825670		VVFIN	dienen	sg|3|pres|ind	dient	VVFIN
87825681		APPR	zu	'NULL'	zu	APPR
87825692		ART	der	dat|pl|neut	den	ART
87825702		NN	Gebrechen	dat|pl|neut	Gebrechen	NN
87825711		ART	der	gen|pl|fem	der	ART
87825721		NN	Leber	gen|pl|fem	Leber	NN
87825731		KON	und	'NULL'	und	KON
87825740		NN	Herz	gen|sg|neut	Herzens	NN
87825749		$,	,	'NULL'	/	$,
87825759		VVFIN	heilen	sg|3|pres|ind	heilt	VVFIN
87825771		ART	der	acc|pl|neut	die	ART
87825784		NN	Geschwür	acc|pl|neut	Geschwüre	NN
87825793		ART	der	gen|pl|masc	der	ART
87825803		NN	Därme	gen|pl|masc	Därme	NN
87825812		$,	,	'NULL'	/	$,
87825821		KON	und	'NULL'	und	KON
87825831		VMFIN	stillen	sg|3|pres|ind	stillt	VVFIN
87825841		PROAV	deswegen	'NULL'	deswegen	PROAV
87825850		APPR	mit	'NULL'	mit	APPR
87825861		NN	Wasser	dat|sg|neut	Wasser	NN
87825870		VVPP	trinken	pos	getrunken	ADJD
87825881		ART	der	acc|sg|fem	die	ART
87825892		ADJA	rot	acc|sg|fem|pos	rote	ADJA
87825901		NN	Ruhr	acc|sg|fem	Ruhr	NN
87825910		$,	,	'NULL'	/	$,
87825919		VVFIN	vertreiben	sg|3|pres|ind	vertreibt	VVFIN
87825929		ART	der	acc|sg|neut	das	ART
87825944	 	NN	Seitenweh	acc|sg|neut	Seitenweh	NN
87825959		$,	,	'NULL'	/	$,
87825970		NN	Schmerz	acc|pl|masc	Schmerzen	NN
87825980		ART	der	gen|sg|fem	der	ART
87825990		NN	Leber	gen|sg|fem	Leber	NN
87826000		KON	und	'NULL'	und	KON
87826009		NN	Bauch	gen|sg|masc	Bauchs	NN
87826018		$,	,	'NULL'	/	$,
87826028		KON	und	'NULL'	und	KON
87826037		VVFIN	halten	sg|3|pres|ind	hält	VVFIN
87826047		ART	der	gen|pl|neut	der	ART
87826061		NN	Weiber	gen|pl|neut	Weiber	NN
87826071		ADJA	weiß	acc|sg|masc|pos	weißen	ADJA
87826081		NN	Fluss	acc|sg|masc	Fluss	NN
87826090	 	PTKVZ	zurück	'NULL'	zurück	PTKVZ
87826106		$.	.	'NULL'	.	$.
87826119		ADJA	äußerlich	nom|sg|neut|pos	Äußerliches	ADJA
87826132		NN	Vermögen	nom|sg|neut	Vermögen	NN
87826142		$.	.	'NULL'	.	$.
87826153		APPR	zu	'NULL'	Zu	APPR
87826168		ART	der	dat|sg|masc	dem	ART
87826178		NN	Überfall	dat|sg|masc	Überfall	NN
87826187		ART	der	gen|pl|neut	der	ART
87826197		ADJA	ohnmächtig	gen|pl|neut|pos	ohnmächtigen	ADJA
87826207		NN	Fieber	gen|pl|neut	Fieber	NN
87826216		$,	,	'NULL'	/	$,
87826225		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
87826234		PIS	man	nom|sg|*	man	PIS
87826243		APPR	aus	'NULL'	aus	APPR
87826253		PPER	ihm	dat|sg|masc|3	ihm	PPER
87826262		ART	ein	acc|sg|masc	einen	ART
87826272	 	PIAT	solcher	acc|sg|masc	solchen	PIAT
87826287		NN	Rauch	acc|sg|masc	Rauch	NN
87826297		$.	:	'NULL'	:	$.
87826308		NE	nimm	nom|sg|masc	Nimm	VVIMP
87826327		NE	Paradiesholz	acc|sg|neut	Paradiesholz	NN
87826336		$,	,	'NULL'	/	$,
87826349	 	NE	Styrax	acc|sg|*	Styrax	FM
87826368		NE	Calamita	acc|sg|fem	calamita	FM
87826377		$,	,	'NULL'	,	$,
87826387		ADJA	wild	acc|sg|fem	wilde	ADJA
87826399		NN	Polei	acc|sg|masc	Polei	NN
87826408		KON	und	'NULL'	und	KON
87826419		NN	Nägelein	acc|sg|neut	Nägelein	NN
87826429		VVFIN	jeder	gen|sg|*	jedes	PIAT
87826438		CARD	drei	'NULL'	drei	CARD
87826449		NN	Quintlein	acc|sg|neut	Quintlein	NN
87826458		$.	:	'NULL'	:	$.
87826467		ADJA	dürr	acc|sg|fem|pos	dürre	ADJA
87826481		NN	Zitronenschale	acc|sg|fem	Zitronenschalen	NN
87826491		ART	ein	acc|sg|neut	ein	ART
87826502		NN	Lot	acc|sg|neut	Lot	NN
87826511		$.	:	'NULL'	:	$.
87826523		NN	Mastix	acc|sg|masc	Mastix	NN
87826534		KON	und	'NULL'	und	KON
87826549		NN	Weihrauch	acc|sg|masc	Weihrauch	NN
87826559		PIAT	jeder	gen|sg|*	jedes	PIAT
87826570		CARD	zwei	'NULL'	zwei	CARD
87826581		NN	Lot	acc|sg|neut	Lot	NN
87826591		VVIZU	,	'NULL'	/	$,
87826601		ADV	stoß	sg|3|past|ind	stoß	VVIMP
87826614		PIS	alle	acc|sg|neut	alles	PIS
87826623		ADV	miteinander	'NULL'	miteinander	ADV
87826632		APPR	zu	'NULL'	zu	APPR
87826643		ART	ein	dat|sg|neut	einem	ART
87826653		ADJA	rein	dat|sg|masc|pos	reinen	ADJA
87826662		NN	Pulver	dat|sg|neut	Pulver	NN
87826672		VVINF	,	'NULL'	/	$,
87826682		KON	und	'NULL'	und	KON
87826695		VVFIN	brauchen	sg|3|pres|subj	brauche	VVIMP
87826700		PPER	es	acc|sg|neut|3	es	PPER
87826708		PWAV	wie	'NULL'	wie	PWAV
87826718		ADV	jetzt	'NULL'	jetzt	ADV
87826727	 	VVINF	vermelden	'NULL'	vermeldet	VVPP
87826743		$.	.	'NULL'	.	$.
87826760	 	NN	rauchpulver	nom|sg|neut	Rauchpulver	NN
87826779		$.	.	'NULL'	.	$.
87826790		PWS	solcher	*|*|*	Solches	PIAT
87826805		NN	Holz	nom|sg|neut	Holz	NN
87826814		APPR	in	'NULL'	in	APPR
87826824		ART	der	dat|sg|masc	dem	ART
87826833		NN	Mund	dat|sg|masc	Mund	NN
87826842	 	VVFIN	kauen	'NULL'	gekaut	VVPP
87826857		$,	,	'NULL'	/	$,
87826866		VVFIN	machen	sg|3|pres|ind	macht	VVFIN
87826875		ART	ein	acc|sg|masc	einen	ART
87826885		ADJD	anmutig	acc|sg|masc|pos	anmutigen	ADJA
87826899	 	ADJA	wohlriechend	acc|sg|masc|pos	wohlriechenden	ADJA
87826914		NN	Atem	acc|sg|masc	Atem	NN
87826923		$,	,	'NULL'	/	$,
87826932		KON	und	'NULL'	und	KON
87826941		VVFIN	stärken	sg|3|pres|ind	stärkt	VVFIN
87826951		ART	der	acc|sg|neut	das	ART
87826961		NN	Hirn	acc|sg|neut	Hirn	NN
87826970		$,	,	'NULL'	/	$,
87826980		APPR	zu	'NULL'	zu	APPR
87826992		PWAT	welcher	dat|sg|neut	welchem	PREL
87827001		NN	Ende	dat|sg|neut	Ende	NN
87827010		PIS	man	nom|sg|*	man	PIS
87827019		ADV	dann	'NULL'	dann	ADV
87827028		ADV	auch	'NULL'	auch	ADV
87827038		ART	der	acc|sg|masc	den	ART
87827048		NN	Mund	acc|sg|masc	Mund	NN
87827057		APPR	mit	'NULL'	mit	APPR
87827067		ART	der	dat|sg|fem	der	ART
87827076		PROAV	davon	'NULL'	davon	PROAV
